 3         30    0.000000000000e+00
 3         31    0.000000000000e+00
 3         32    0.000000000000e+00
 3         33    0.000000000000e+00
 4          4    0.000000000000e+00
 4          5    0.000000000000e+00
 4          6    0.000000000000e+00
 4          7    0.000000000000e+00
 4          8    0.000000000000e+00
 4          9    0.000000000000e+00
 4         10    0.000000000000e+00
 4         11    0.000000000000e+00
 4         12    0.000000000000e+00
 4         13    0.000000000000e+00
 4         14    0.000000000000e+00
 4         15    0.000000000000e+00
 4         16    0.000000000000e+00
 4         17    0.000000000000e+00
 4         18    0.000000000000e+00
 4         19    0.000000000000e+00
 4         20    0.000000000000e+00
 4         21    0.000000000000e+00
 4         22    0.000000000000e+00
 4         23    0.000000000000e+00
 4         24    0.000000000000e+00
 4         25    0.000000000000e+00
 4         26    0.000000000000e+00
 4         27    0.000000000000e+00
 4         28    0.000000000000e+00
 4         29    0.000000000000e+00
 4         30    0.000000000000e+00
 4         31    0.000000000000e+00
 4         32    0.000000000000e+00
 4         33    0.000000000000e+00
 5          5    0.000000000000e+00
 5          6    0.000000000000e+00
 5          7    0.000000000000e+00
 5          8    0.000000000000e+00
 5          9    0.000000000000e+00
 5         10    0.000000000000e+00
 5         11    0.000000000000e+00
 5         12    0.000000000000e+00
 5         13    0.000000000000e+00
 5         14    0.000000000000e+00
 5         15    0.000000000000e+00
 5         16    0.000000000000e+00
 5         17    0.000000000000e+00
 5         18    0.000000000000e+00
 5         19    0.000000000000e+00
 5         20    0.000000000000e+00
 5         21    0.000000000000e+00
 5         22    0.000000000000e+00
 5         23    0.000000000000e+00
 5         24    0.000000000000e+00
 5         25    0.000000000000e+00
 5         26    0.000000000000e+00
 5         27    0.000000000000e+00
 5         28    0.000000000000e+00
 5         29    0.000000000000e+00
 5         30    0.000000000000e+00
 5         31    0.000000000000e+00
 5         32    0.000000000000e+00
 5         33    0.000000000000e+00
 6          6    0.000000000000e+00
 6          7    0.000000000000e+00
 6          8    0.000000000000e+00
 6          9    0.000000000000e+00
 6         10    0.000000000000e+00
 6         11    0.000000000000e+00
 6         12    0.000000000000e+00
 6         13    0.000000000000e+00
 6         14    0.000000000000e+00
 6         15    0.000000000000e+00
 6         16    0.000000000000e+00
 6         17    0.000000000000e+00
 6         18    0.000000000000e+00
 6         19    0.000000000000e+00
 6         20    0.000000000000e+00
 6         21    0.000000000000e+00
 6         22    0.000000000000e+00
 6         23    0.000000000000e+00
 6         24    0.000000000000e+00
 6         25    0.000000000000e+00
 6         26    0.000000000000e+00
 6         27    0.000000000000e+00
 6         28    0.000000000000e+00
 6         29    0.000000000000e+00
 6         30    0.000000000000e+00
 6         31    0.000000000000e+00
 6         32    0.000000000000e+00
 6         33    0.000000000000e+00
 7          7    0.000000000000e+00
 7          8    0.000000000000e+00
 7          9    0.000000000000e+00
 7         10    0.000000000000e+00
 7         11    0.000000000000e+00
 7         12    0.000000000000e+00
 7         13    0.000000000000e+00
 7         14    0.000000000000e+00
 7         15    0.000000000000e+00
 7         16    0.000000000000e+00
 7         17    0.000000000000e+00
 7         18    0.000000000000e+00
 7         19    0.000000000000e+00
 7         20    0.000000000000e+00
 7         21    0.000000000000e+00
 7         22    0.000000000000e+00
 7         23    0.000000000000e+00
 7         24    0.000000000000e+00
 7         25    0.000000000000e+00
 7         26    0.000000000000e+00
 7         27    0.000000000000e+00
 7         28    0.000000000000e+00
 7         29    0.000000000000e+00
 7         30    0.000000000000e+00
 7         31    0.000000000000e+00
 7         32    0.000000000000e+00
 7         33    0.000000000000e+00
 8          8    0.000000000000e+00
 8          9    0.000000000000e+00
 8         10    0.000000000000e+00
 8         11    0.000000000000e+00
 8         12    0.000000000000e+00
 8         13    0.000000000000e+00
 8         14    0.000000000000e+00
 8         15    0.000000000000e+00
 8         16    0.000000000000e+00
 8         17    0.000000000000e+00
 8         18    0.000000000000e+00
 8         19    0.000000000000e+00
 8         20    0.000000000000e+00
 8         21    0.000000000000e+00
 8         22    0.000000000000e+00
 8         23    0.000000000000e+00
 8         24    0.000000000000e+00
 8         25    0.000000000000e+00
 8         26    0.000000000000e+00
 8         27    0.000000000000e+00
 8         28    0.000000000000e+00
 8         29    0.000000000000e+00
 8         30    0.000000000000e+00
 8         31    0.000000000000e+00
 8         32    0.000000000000e+00
 8         33    0.000000000000e+00
 9          9    0.000000000000e+00
 9         10    0.000000000000e+00
 9         11    0.000000000000e+00
 9         12    0.000000000000e+00
 9         13    0.000000000000e+00
 9         14    0.000000000000e+00
 9         15    0.000000000000e+00
 9         16    0.000000000000e+00
 9         17    0.000000000000e+00
 9         18    0.000000000000e+00
 9         19    0.000000000000e+00
 9         20    0.000000000000e+00
 9         21    0.000000000000e+00
 9         22    0.000000000000e+00
 9         23    0.000000000000e+00
 9         24    0.000000000000e+00
 9         25    0.000000000000e+00
 9         26    0.000000000000e+00
 9         27    0.000000000000e+00
 9         28    0.000000000000e+00
 9         29    0.000000000000e+00
 9         30    0.000000000000e+00
 9         31    0.000000000000e+00
 9         32    0.000000000000e+00
 9         33    0.000000000000e+00
 10         10   3.159910000000e+05
 10         11   0.000000000000e+00
 10         12   0.000000000000e+00
 10         13   0.000000000000e+00
 10         14   0.000000000000e+00
 10         15   0.000000000000e+00
 10         16   0.000000000000e+00
 10         17   0.000000000000e+00
 10         18   0.000000000000e+00
 10         19   0.000000000000e+00
 10         20   0.000000000000e+00
 10         21   0.000000000000e+00
 10         22   0.000000000000e+00
 10         23   0.000000000000e+00
 10         24   0.000000000000e+00
 10         25   0.000000000000e+00
 10         26   0.000000000000e+00
 10         27   0.000000000000e+00
 10         28   0.000000000000e+00
 10         29   0.000000000000e+00
 10         30   0.000000000000e+00
 10         31   0.000000000000e+00
 10         32   0.000000000000e+00
 10         33   0.000000000000e+00
 11         11   0.000000000000e+00
 11         12   0.000000000000e+00
 11         13   0.000000000000e+00
 11         14   0.000000000000e+00
 11         15   0.000000000000e+00
 11         16   0.000000000000e+00
 11         17   0.000000000000e+00
 11         18   0.000000000000e+00
 11         19   0.000000000000e+00
 11         20   0.000000000000e+00
 11         21   0.000000000000e+00
 11         22   0.000000000000e+00
 11         23   0.000000000000e+00
 11         24   0.000000000000e+00
 11         25   0.000000000000e+00
 11         26   0.000000000000e+00
 11         27   0.000000000000e+00
 11         28   0.000000000000e+00
 11         29   0.000000000000e+00
 11         30   0.000000000000e+00
 11         31   0.000000000000e+00
 11         32   0.000000000000e+00
 11         33   0.000000000000e+00
 12         12   0.000000000000e+00
 12         13   0.000000000000e+00
 12         14   0.000000000000e+00
 12         15   0.000000000000e+00
 12         16   0.000000000000e+00
 12         17   0.000000000000e+00
 12         18   0.000000000000e+00
 12         19   0.000000000000e+00
 12         20   0.000000000000e+00
 12         21   0.000000000000e+00
 12         22   0.000000000000e+00
 12         23   0.000000000000e+00
 12         24   0.000000000000e+00
 12         25   0.000000000000e+00
 12         26   0.000000000000e+00
 12         27   0.000000000000e+00
 12         28   0.000000000000e+00
 12         29   0.000000000000e+00
 12         30   0.000000000000e+00
 12         31   0.000000000000e+00
 12         32   0.000000000000e+00
 12         33   0.000000000000e+00
 13         13   0.000000000000e+00
 13         14   0.000000000000e+00
 13         15   0.000000000000e+00
 13         16   0.000000000000e+00
 13         17   0.000000000000e+00
 13         18   0.000000000000e+00
 13         19   0.000000000000e+00
 13         20   0.000000000000e+00
 13         21   0.000000000000e+00
 13         22   0.000000000000e+00
 13         23   0.000000000000e+00
 13         24   0.000000000000e+00
 13         25   0.000000000000e+00
 13         26   0.000000000000e+00
 13         27   0.000000000000e+00
 13         28   0.000000000000e+00
 13         29   0.000000000000e+00
 13         30   0.000000000000e+00
 13         31   0.000000000000e+00
 13         32   0.000000000000e+00
 13         33   0.000000000000e+00
 14         14   0.000000000000e+00
 14         15   0.000000000000e+00
 14         16   0.000000000000e+00
 14         17   0.000000000000e+00
 14         18   0.000000000000e+00
 14         19   0.000000000000e+00
 14         20   0.000000000000e+00
 14         21   0.000000000000e+00
 14         22   0.000000000000e+00
 14         23   0.000000000000e+00
 14         24   0.000000000000e+00
 14         25   0.000000000000e+00
 14         26   0.000000000000e+00
 14         27   0.000000000000e+00
 14         28   0.000000000000e+00
 14         29   0.000000000000e+00
 14         30   0.000000000000e+00
 14         31   0.000000000000e+00
 14         32   0.000000000000e+00
 14         33   0.000000000000e+00
 15         15   0.000000000000e+00
 15         16   0.000000000000e+00
 15         17   0.000000000000e+00
 15         18   0.000000000000e+00
 15         19   0.000000000000e+00
 15         20   0.000000000000e+00
 15         21   0.000000000000e+00
 15         22   0.000000000000e+00
 15         23   0.000000000000e+00
 15         24   0.000000000000e+00
 15         25   0.000000000000e+00
 15         26   0.000000000000e+00
 15         27   0.000000000000e+00
 15         28   0.000000000000e+00
 15         29   0.000000000000e+00
 15         30   0.000000000000e+00
 15         31   0.000000000000e+00
 15         32   0.000000000000e+00
 15         33   0.000000000000e+00
 16         16   0.000000000000e+00
 16         17   0.000000000000e+00
 16         18   0.000000000000e+00
 16         19   0.000000000000e+00
 16         20   0.000000000000e+00
 16         21   0.000000000000e+00
 16         22   0.000000000000e+00
 16         23   0.000000000000e+00
 16         24   0.000000000000e+00
 16         25   0.000000000000e+00
 16         26   0.000000000000e+00
 16         27   0.000000000000e+00
 16         28   0.000000000000e+00
 16         29   0.000000000000e+00
 16         30   0.000000000000e+00
 16         31   0.000000000000e+00
 16         32   0.000000000000e+00
 16         33   0.000000000000e+00
 17         17   0.000000000000e+00
 17         18   0.000000000000e+00
 17         19   0.000000000000e+00
 17         20   0.000000000000e+00
 17         21   0.000000000000e+00
 17         22   0.000000000000e+00
 17         23   0.000000000000e+00
 17         24   0.000000000000e+00
 17         25   0.000000000000e+00
 17         26   0.000000000000e+00
 17         27   0.000000000000e+00
 17         28   0.000000000000e+00
 17         29   0.000000000000e+00
 17         30   0.000000000000e+00
 17         31   0.000000000000e+00
 17         32   0.000000000000e+00
 17         33   0.000000000000e+00
 18         18   0.000000000000e+00
 18         19   0.000000000000e+00
 18         20   0.000000000000e+00
 18         21   0.000000000000e+00
 18         22   0.000000000000e+00
 18         23   0.000000000000e+00
 18         24   0.000000000000e+00
 18         25   0.000000000000e+00
 18         26   0.000000000000e+00
 18         27   0.000000000000e+00
 18         28   0.000000000000e+00
 18         29   0.000000000000e+00
 18         30   0.000000000000e+00
 18         31   0.000000000000e+00
 18         32   0.000000000000e+00
 18         33   0.000000000000e+00
 19         19   0.000000000000e+00
 19         20   0.000000000000e+00
 19         21   0.000000000000e+00
 19         22   0.000000000000e+00
 19         23   0.000000000000e+00
 19         24   0.000000000000e+00
 19         25   0.000000000000e+00
 19         26   0.000000000000e+00
 19         27   0.000000000000e+00
 19         28   0.000000000000e+00
 19         29   0.000000000000e+00
 19         30   0.000000000000e+00
 19         31   0.000000000000e+00
 19         32   0.000000000000e+00
 19         33   0.000000000000e+00
 20         20   0.000000000000e+00
 20         21   0.000000000000e+00
 20         22   0.000000000000e+00
 20         23   0.000000000000e+00
 20         24   0.000000000000e+00
 20         25   0.000000000000e+00
 20         26   0.000000000000e+00
 20         27   0.000000000000e+00
 20         28   0.000000000000e+00
 20         29   0.000000000000e+00
 20         30   0.000000000000e+00
 20         31   0.000000000000e+00
 20         32   0.000000000000e+00
 20         33   0.000000000000e+00
 21         21   0.000000000000e+00
 21         22   0.000000000000e+00
 21         23   0.000000000000e+00
 21         24   0.000000000000e+00
 21         25   0.000000000000e+00
 21         26   0.000000000000e+00
 21         27   0.000000000000e+00
 21         28   0.000000000000e+00
 21         29   0.000000000000e+00
 21         30   0.000000000000e+00
 21         31   0.000000000000e+00
 21         32   0.000000000000e+00
 21         33   0.000000000000e+00
 22         22   0.000000000000e+00
 22         23   0.000000000000e+00
 22         24   0.000000000000e+00
 22         25   0.000000000000e+00
 22         26   0.000000000000e+00
 22         27   0.000000000000e+00
 22         28   0.000000000000e+00
 22         29   0.000000000000e+00
 22         30   0.000000000000e+00
 22         31   0.000000000000e+00
 22         32   0.000000000000e+00
 22         33   0.000000000000e+00
 23         23   0.000000000000e+00
 23         24   0.000000000000e+00
 23         25   0.000000000000e+00
 23         26   0.000000000000e+00
 23         27   0.000000000000e+00
 23         28   0.000000000000e+00
 23         29   0.000000000000e+00
 23         30   0.000000000000e+00
 23         31   0.000000000000e+00
 23         32   0.000000000000e+00
 23         33   0.000000000000e+00
 24         24   0.000000000000e+00
 24         25   0.000000000000e+00
 24         26   0.000000000000e+00
 24         27   0.000000000000e+00
 24         28   0.000000000000e+00
 24         29   0.000000000000e+00
 24         30   0.000000000000e+00
 24         31   0.000000000000e+00
 24         32   0.000000000000e+00
 24         33   0.000000000000e+00
 25         25   0.000000000000e+00
 25         26   0.000000000000e+00
 25         27   0.000000000000e+00
 25         28   0.000000000000e+00
 25         29   0.000000000000e+00
 25         30   0.000000000000e+00
 25         31   0.000000000000e+00
 25         32   0.000000000000e+00
 25         33   0.000000000000e+00
 26         26   0.000000000000e+00
 26         27   0.000000000000e+00
 26         28   0.000000000000e+00
 26         29   0.000000000000e+00
 26         30   0.000000000000e+00
 26         31   0.000000000000e+00
 26         32   0.000000000000e+00
 26         33   0.000000000000e+00
 27         27   0.000000000000e+00
 27         28   0.000000000000e+00
 27         29   0.000000000000e+00
 27         30   0.000000000000e+00
 27         31   0.000000000000e+00
 27         32   0.000000000000e+00
 27         33   0.000000000000e+00
 28         28   0.000000000000e+00
 28         29   0.000000000000e+00
 28         30   0.000000000000e+00
 28         31   0.000000000000e+00
 28         32   0.000000000000e+00
 28         33   0.000000000000e+00
 29         29   0.000000000000e+00
 29         30   0.000000000000e+00
 29         31   0.000000000000e+00
 29         32   0.000000000000e+00
 29         33   0.000000000000e+00
 30         30   0.000000000000e+00
 30         31   0.000000000000e+00
 30         32   0.000000000000e+00
 30         33   0.000000000000e+00
 31         31   0.000000000000e+00
 31         32   0.000000000000e+00
 31         33   0.000000000000e+00
 32         32   0.000000000000e+00
 32         33   0.000000000000e+00
 33         33   0.000000000000e+00
